Season,Week,Event ID,Commence Time,Bookmaker,Last Update,Away,Home,Market,Team / Side,Line,American Odds,Raw Implied,Pair Key,No-Vig Implied,Source URL
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-250,0.71428571,draftkings|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.68539326,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,205,0.32786885,draftkings|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.31460674,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-110,0.52380952,draftkings|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-110,0.52380952,draftkings|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,totals,Over,54.5,-120,0.54545455,draftkings|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.52173913,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-17T19:42:59Z,Detroit Lions,Buffalo Bills,totals,Under,54.5,100,0.5,draftkings|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.47826087,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-255,0.71830986,fanduel|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.69009166,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,210,0.32258065,fanduel|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.30990834,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-112,0.52830189,fanduel|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.50432976,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-108,0.51923077,fanduel|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.49567024,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Over,54.5,-114,0.53271028,fanduel|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.50866401,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Under,54.5,-106,0.51456311,fanduel|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.49133599,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-246,0.71098266,betonlineag|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.68368317,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,204,0.32894737,betonlineag|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.31631683,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-110,0.52380952,betonlineag|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-110,0.52380952,betonlineag|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,totals,Over,55.0,-115,0.53488372,betonlineag|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Detroit Lions,Buffalo Bills,totals,Under,55.0,-105,0.51219512,betonlineag|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-250,0.71428571,betmgm|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.68888888,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,210,0.32258065,betmgm|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.31111112,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-105,0.51219512,betmgm|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-105,0.51219512,betmgm|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,totals,Over,55.0,-110,0.52380952,betmgm|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.50219491,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-17T19:41:25Z,Detroit Lions,Buffalo Bills,totals,Under,55.0,-108,0.51923077,betmgm|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.49780509,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-246,0.71098266,lowvig|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.68368317,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,204,0.32894737,lowvig|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.31631683,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-105,0.51219512,lowvig|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-105,0.51219512,lowvig|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Over,55.0,-107,0.51690821,lowvig|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Under,55.0,-107,0.51690821,lowvig|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-240,0.70588235,bovada|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.67924528,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,200,0.33333333,bovada|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.32075472,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-110,0.52380952,bovada|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-110,0.52380952,bovada|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,totals,Over,55.0,100,0.5,bovada|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.47826087,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Bovada,2026-09-17T19:41:29Z,Detroit Lions,Buffalo Bills,totals,Under,55.0,-120,0.54545455,bovada|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.52173913,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-245,0.71014493,betrivers|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.67314069,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,190,0.34482759,betrivers|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.32685931,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-110,0.52380952,betrivers|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-110,0.52380952,betrivers|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Over,54.5,-114,0.53271028,betrivers|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.50752753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetRivers,2026-09-17T19:43:26Z,Detroit Lions,Buffalo Bills,totals,Under,54.5,-107,0.51690821,betrivers|56e8897681915f7ec92baeee952bb1ae|totals|54.5,0.49247247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-245,0.71014493,betus|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.68413825,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,205,0.32786885,betus|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.31586175,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-5.5,-110,0.52380952,betus|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,5.5,-110,0.52380952,betus|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,totals,Over,55.0,-110,0.52380952,betus|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetUS,2026-09-17T19:42:38Z,Detroit Lions,Buffalo Bills,totals,Under,55.0,-110,0.52380952,betus|56e8897681915f7ec92baeee952bb1ae|totals|55.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,130,0.43478261,draftkings|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.41700736,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-155,0.60784314,draftkings|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.58299264,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.5,-102,0.5049505,draftkings|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.48263588,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.5,-118,0.5412844,draftkings|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.51736412,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,totals,Over,43.5,-115,0.53488372,draftkings|aee7eae1849ebb103b9bf233e9741392|totals|43.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,DraftKings,2026-09-17T19:42:59Z,Carolina Panthers,Atlanta Falcons,totals,Under,43.5,-105,0.51219512,draftkings|aee7eae1849ebb103b9bf233e9741392|totals|43.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,120,0.45454545,betus|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.4379562,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-140,0.58333333,betus|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.5620438,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.0,100,0.5,betus|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.47826087,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.0,-120,0.54545455,betus|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.52173913,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,totals,Over,44.0,-110,0.52380952,betus|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetUS,2026-09-17T19:42:38Z,Carolina Panthers,Atlanta Falcons,totals,Under,44.0,-110,0.52380952,betus|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,125,0.44444444,lowvig|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.42888403,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-145,0.59183673,lowvig|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.57111597,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.5,-104,0.50980392,lowvig|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.49767701,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.5,-106,0.51456311,lowvig|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.50232299,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,totals,Over,44.0,-107,0.51690821,lowvig|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,LowVig.ag,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,totals,Under,44.0,-107,0.51690821,lowvig|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,125,0.44444444,betonlineag|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.42888403,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-145,0.59183673,betonlineag|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.57111597,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.5,-105,0.51219512,betonlineag|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.5,-115,0.53488372,betonlineag|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,totals,Over,44.0,-110,0.52380952,betonlineag|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetOnline.ag,2026-09-17T19:43:25Z,Carolina Panthers,Atlanta Falcons,totals,Under,44.0,-110,0.52380952,betonlineag|aee7eae1849ebb103b9bf233e9741392|totals|44.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,120,0.45454545,fanduel|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.43650793,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-142,0.58677686,fanduel|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.56349207,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.5,-110,0.52380952,fanduel|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.5,-110,0.52380952,fanduel|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,totals,Over,43.5,-115,0.53488372,fanduel|aee7eae1849ebb103b9bf233e9741392|totals|43.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,FanDuel,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,totals,Under,43.5,-105,0.51219512,fanduel|aee7eae1849ebb103b9bf233e9741392|totals|43.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetRivers,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Atlanta Falcons,,120,0.45454545,betrivers|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.43579627,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetRivers,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,h2h,Carolina Panthers,,-143,0.58847737,betrivers|aee7eae1849ebb103b9bf233e9741392|h2h|event,0.56420373,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetRivers,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Atlanta Falcons,2.5,-106,0.51456311,betrivers|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.49031842,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,2,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,BetRivers,2026-09-17T19:43:26Z,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-2.5,-115,0.53488372,betrivers|aee7eae1849ebb103b9bf233e9741392|spreads|event,0.50968158,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
