Season,Week,Event ID,Commence Time,Bookmaker,Last Update,Away,Home,Market,Team / Side,Line,American Odds,Raw Implied,Pair Key,No-Vig Implied,Source URL
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,2.5,-118,0.5412844,betmgm|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.50820345,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,-2.5,-110,0.52380952,betmgm|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.49179655,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Denver Broncos,Kansas City Chiefs,totals,Over,42.5,-112,0.52830189,betmgm|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.50773994,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Denver Broncos,Kansas City Chiefs,totals,Under,42.5,-105,0.51219512,betmgm|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.49226006,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,h2h,Denver Broncos,,105,0.48780488,bovada|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.46753247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,h2h,Kansas City Chiefs,,-125,0.55555556,bovada|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.53246753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,1.5,-110,0.52380952,bovada|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,-1.5,-110,0.52380952,bovada|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,totals,Over,42.5,-110,0.52380952,bovada|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,Bovada,2026-09-14T23:08:13Z,Denver Broncos,Kansas City Chiefs,totals,Under,42.5,-110,0.52380952,bovada|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,h2h,Denver Broncos,,110,0.47619048,betus|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.45725646,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,h2h,Kansas City Chiefs,,-130,0.56521739,betus|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.54274354,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,1.0,100,0.5,betus|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.47826087,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,-1.0,-120,0.54545455,betus|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.52173913,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,totals,Over,42.5,-110,0.52380952,betus|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetUS,2026-09-14T23:09:33Z,Denver Broncos,Kansas City Chiefs,totals,Under,42.5,-110,0.52380952,betus|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,h2h,Denver Broncos,,107,0.48309179,betrivers|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.46082949,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,h2h,Kansas City Chiefs,,-130,0.56521739,betrivers|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.53917051,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,2.0,-109,0.5215311,betrivers|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.4967753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,-2.0,-112,0.52830189,betrivers|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.5032247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,totals,Over,42.5,-114,0.53271028,betrivers|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.50752753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,BetRivers,2026-09-14T23:10:00Z,Denver Broncos,Kansas City Chiefs,totals,Under,42.5,-107,0.51690821,betrivers|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.49247247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,h2h,Denver Broncos,,105,0.48780488,mybookieag|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.46492659,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,h2h,Kansas City Chiefs,,-128,0.56140351,mybookieag|5ad8135dc2b5f27de0b777acd317855a|h2h|event,0.53507341,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,2.0,-110,0.52380952,mybookieag|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,-2.0,-110,0.52380952,mybookieag|5ad8135dc2b5f27de0b777acd317855a|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,totals,Over,42.5,-110,0.52380952,mybookieag|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,5ad8135dc2b5f27de0b777acd317855a,2026-09-15T00:15:00Z,MyBookie.ag,2026-09-14T23:08:34Z,Denver Broncos,Kansas City Chiefs,totals,Under,42.5,-110,0.52380952,mybookieag|5ad8135dc2b5f27de0b777acd317855a|totals|42.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-205,0.67213115,draftkings|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.64472918,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,170,0.37037037,draftkings|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.35527082,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-4.5,-108,0.51923077,draftkings|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.49567024,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,4.5,-112,0.52830189,draftkings|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.50432976,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,totals,Over,53.5,-115,0.53488372,draftkings|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,DraftKings,2026-09-14T23:09:31Z,Detroit Lions,Buffalo Bills,totals,Under,53.5,-105,0.51219512,draftkings|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-215,0.68253968,fanduel|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.65648855,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,180,0.35714286,fanduel|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.34351145,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-4.5,-105,0.51219512,fanduel|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,4.5,-115,0.53488372,fanduel|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,totals,Over,53.5,-115,0.53488372,fanduel|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,FanDuel,2026-09-14T23:09:33Z,Detroit Lions,Buffalo Bills,totals,Under,53.5,-105,0.51219512,fanduel|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-225,0.69230769,betonlineag|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.66675211,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,189,0.34602076,betonlineag|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.33324789,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-4.5,-108,0.51923077,betonlineag|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.49567024,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,4.5,-112,0.52830189,betonlineag|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.50432976,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,totals,Over,53.5,-110,0.52380952,betonlineag|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetOnline.ag,2026-09-14T23:09:59Z,Detroit Lions,Buffalo Bills,totals,Under,53.5,-110,0.52380952,betonlineag|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-210,0.67741935,betmgm|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.65070423,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,175,0.36363636,betmgm|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.34929577,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,spreads,Buffalo Bills,-4.5,-108,0.51923077,betmgm|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.49780509,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,spreads,Detroit Lions,4.5,-110,0.52380952,betmgm|56e8897681915f7ec92baeee952bb1ae|spreads|event,0.50219491,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,totals,Over,53.5,-110,0.52380952,betmgm|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.50219491,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,BetMGM,2026-09-14T23:09:58Z,Detroit Lions,Buffalo Bills,totals,Under,53.5,-108,0.51923077,betmgm|56e8897681915f7ec92baeee952bb1ae|totals|53.5,0.49780509,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-14T23:10:00Z,Detroit Lions,Buffalo Bills,h2h,Buffalo Bills,,-225,0.69230769,lowvig|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.66675211,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,1,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,LowVig.ag,2026-09-14T23:10:00Z,Detroit Lions,Buffalo Bills,h2h,Detroit Lions,,189,0.34602076,lowvig|56e8897681915f7ec92baeee952bb1ae|h2h|event,0.33324789,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
